idx	offset	kind	byte_len	text
13711	1484735	key	6	PWView
13712	1485047	key	9	PWEditBox
13713	1485076	key	9	PWEditBox
13714	1485129	key	6	PWView
13715	1485433	key	12	PWStaticText
13716	1485465	key	12	PWStaticText
13717	1485561	key	6	PWView
13718	1485845	key	12	PWStaticText
13719	1485877	key	12	PWStaticText
13720	1485973	key	6	PWView
13721	1486239	key	12	PWStaticText
13722	1486271	key	12	PWStaticText
13723	1486367	key	6	PWView
13724	1486683	key	13	PWPopupButton
13725	1486716	key	13	PWPopupButton
13726	1486803	key	6	PWView
13727	1487159	key	12	PWPushButton
13728	1487191	key	12	PWPushButton
13729	1487307	key	6	PWView
13730	1487587	key	12	PWPushButton
13731	1487619	key	12	PWPushButton
13732	1487735	key	6	PWView
13733	1488377	key	4	Mode
13734	1488385	key	4	Gray
13735	1488393	key	10	Monochrome
13736	1488407	text	13	Extract lines
13737	1488424	text	14	Line thickness
13738	1488442	key	8	Strength
13739	1488454	key	9	Direction
13740	1488467	text	12	Line density
13741	1488483	text	16	Remove fragments
13742	1488503	key	13	Posterization
13743	1488520	text	27	Posterize before extracting
13744	1488551	text	20	Black fill threshold
13745	1488575	text	36	Set the mode for extracting outlines
13746	1488615	text	32	Settings for extracting outlines
13747	1488651	text	43	Adjust the thickness of the extracted lines
13748	1488698	text	35	Specify strength of detecting lines
13749	1488737	text	63	The extracted lines will be thicker in the specified directions
13750	1488804	text	38	Set the density of the extracted lines
13751	1488846	text	58	Adjust how much dust/fragments to remove from the outlines
13752	1488908	text	40	Settings for the levels for the outlines
13753	1488952	text	31	Set the levels for the outlines
13754	1488987	text	28	Specify black fill threshold
13755	1489019	text	9	Mode (2D)
13756	1489032	text	19	Line thickness (2D)
13757	1489055	text	13	Strength (2D)
13758	1489072	text	14	Direction (2D)
13759	1489090	text	17	Line density (2D)
13760	1489111	text	21	Remove fragments (2D)
13761	1489136	text	27	Posterize before extracting
13762	1489167	text	28	Specify black fill threshold
13763	1489199	text	20	Black fill threshold
13764	1489313	key	6	PWView
13765	1489339	key	6	PWView
13766	1489514	key	1	*
13767	1489645	key	6	PWView
13768	1489671	key	6	PWView
13769	1489943	key	6	PWView
13770	1489969	key	6	PWView
13771	1490148	key	1	*
13772	1490229	key	6	PWView
13773	1490255	key	6	PWView
13774	1490384	key	1	|
13775	1490484	key	1	*
13776	1490559	key	6	PWView
13777	1490585	key	6	PWView
13778	1490857	key	6	PWView
13779	1490883	key	6	PWView
13780	1491173	key	12	PWStaticText
13781	1491205	key	12	PWStaticText
13782	1491301	key	6	PWView
13783	1491546	key	1	*
13784	1491621	key	6	PWView
13785	1491647	key	6	PWView
13786	1491919	key	6	PWView
13787	1491945	key	6	PWView
13788	1492235	key	12	PWStaticText
13789	1492267	key	12	PWStaticText
13790	1492363	key	6	PWView
13791	1492608	key	1	*
13792	1492683	key	6	PWView
13793	1492709	key	6	PWView
13794	1492981	key	12	PWStaticText
13795	1493013	key	12	PWStaticText
13796	1493109	key	6	PWView
13797	1493322	key	1	*
13798	1493397	key	6	PWView
13799	1493423	key	6	PWView
13800	1493727	key	6	PWView
13801	1493753	key	6	PWView
13802	1494043	key	12	PWStaticText
13803	1494075	key	12	PWStaticText
13804	1494171	key	6	PWView
13805	1494416	key	1	*
13806	1494491	key	6	PWView
13807	1494517	key	6	PWView
13808	1494789	key	12	PWStaticText
13809	1494821	key	12	PWStaticText
13810	1494917	key	6	PWView
13811	1495162	key	1	*
13812	1495237	key	6	PWView
13813	1495263	key	6	PWView
13814	1495524	key	1	*
13815	1495599	key	6	PWView
13816	1495625	key	6	PWView
13817	1495897	key	6	PWView
13818	1495923	key	6	PWView
13819	1496213	key	10	PWCheckBox
13820	1496243	key	10	PWCheckBox
13821	1496317	key	6	PWView
13822	1496550	key	1	*
13823	1496625	key	6	PWView
13824	1496651	key	6	PWView
13825	1496923	key	10	PWCheckBox
13826	1496953	key	10	PWCheckBox
13827	1497027	key	6	PWView
13828	1497260	key	1	*
13829	1497335	key	6	PWView
13830	1497361	key	6	PWView
13831	1498219	text	16	Extract 3D lines
13832	1498239	key	4	Mode
13833	1498247	key	8	Standard
13834	1498259	text	36	Compatible with Ver. 4.1 and earlier
13835	1498299	text	15	Line width (px)
13836	1498318	text	15	Line width (mm)
13837	1498337	key	8	Strength
13838	1498349	text	10	Brush type
13839	1498363	text	10	Layer type
13840	1498377	text	12	Raster layer
13841	1498393	text	12	Vector layer
13842	1498409	text	17	Adjust line width
13843	1498430	text	34	Adjust accuracy according to scale
13844	1498468	text	26	Emphasize exterior outline
13845	1498498	key	5	Depth
13846	1498507	key	10	Foreground
13847	1498521	key	10	Background
13848	1498535	text	14	Line thickness
13849	1498553	key	5	Reset
13850	1498562	text	21	Apply to outline only
13851	1498587	key	6	Smooth
13852	1498597	key	6	Levels
13853	1498686	text	42	Set the layer type for the extracted lines
13854	1498732	text	19	Adjust the 3D lines
13855	1498755	text	44	Specify the thickness of the extracted lines
13856	1498803	text	42	Adjust the strength of the extracted lines
13857	1498849	text	44	Adjust the appearance of the extracted lines
13858	1498897	text	43	Adjust the thickness of the extracted lines
13859	1498944	text	58	Adjust the extraction accuracy according to the model size
13860	1499006	text	46	Specify how much to emphasize exterior outline
13861	1499056	text	49	Adjust the depth settings for the extracted lines
13862	1499109	text	35	Reset the depth settings to default
13863	1499148	text	36	Apply depth settings to outline only
13864	1499188	text	44	Adjust the smoothness of the extracted lines
13865	1499236	text	40	Turn on smoothing of the extracted lines
13866	1499280	text	15	Line width (3D)
13867	1499299	text	13	Strength (3D)
13868	1499316	text	24	Brush type settings (3D)
13869	1499344	text	16	Extract 3D lines
13870	1499364	text	12	Export layer
13871	1499380	text	34	Adjust accuracy according to scale
13872	1499418	text	26	Emphasize exterior outline
13873	1499448	key	5	Depth
13874	1499457	text	36	Apply depth settings to outline only
13875	1499497	key	10	Smoothness
13876	1499511	text	16	Smoothness level
13877	1499621	key	6	PWView
13878	1499647	key	6	PWView
13879	1499822	key	1	*
13880	1499993	key	6	PWView
13881	1500019	key	6	PWView
13882	1500291	key	6	PWView
13883	1500317	key	6	PWView
13884	1500496	key	1	*
13885	1500577	key	6	PWView
13886	1500603	key	6	PWView
13887	1500732	key	1	|
13888	1500832	key	1	*
13889	1500907	key	6	PWView
13890	1500933	key	6	PWView
13891	1501205	key	6	PWView
13892	1501231	key	6	PWView
13893	1501561	key	12	PWStaticText
13894	1501593	key	12	PWStaticText
13895	1501689	key	6	PWView
13896	1502005	key	13	PWPopupButton
13897	1502038	key	13	PWPopupButton
13898	1502125	key	6	PWView
13899	1502481	key	12	PWStaticText
13900	1502513	key	12	PWStaticText
13901	1502609	key	6	PWView
13902	1502854	key	1	*
13903	1502929	key	6	PWView
13904	1502955	key	6	PWView
13905	1503227	key	12	PWStaticText
13906	1503259	key	12	PWStaticText
13907	1503355	key	6	PWView
13908	1503600	key	1	*
13909	1503675	key	6	PWView
13910	1503701	key	6	PWView
13911	1503973	key	10	PWCheckBox
13912	1504003	key	10	PWCheckBox
13913	1504077	key	6	PWView
13914	1504310	key	1	*
13915	1504385	key	6	PWView
13916	1504411	key	6	PWView
13917	1504640	key	1	*
13918	1504715	key	6	PWView
13919	1504741	key	6	PWView
13920	1505013	key	6	PWView
13921	1505039	key	6	PWView
13922	1505319	key	12	PWStaticText
13923	1505351	key	12	PWStaticText
13924	1505447	key	6	PWView
13925	1505692	key	1	*
13926	1505767	key	6	PWView
13927	1505793	key	6	PWView
13928	1506065	key	10	PWCheckBox
13929	1506095	key	10	PWCheckBox
13930	1506169	key	6	PWView
13931	1506509	key	6	PWView
13932	1506535	key	6	PWView
13933	1506714	key	1	*
13934	1506805	key	6	PWView
13935	1506831	key	6	PWView
13936	1507103	key	6	PWView
13937	1507129	key	6	PWView
13938	1507399	key	10	PWCheckBox
13939	1507429	key	10	PWCheckBox
13940	1507503	key	6	PWView
13941	1507736	key	1	*
13942	1507811	key	6	PWView
13943	1507837	key	6	PWView
13944	1508173	key	6	PWView
13945	1508199	key	6	PWView
13946	1508378	key	1	*
13947	1508479	key	6	PWView
13948	1508505	key	6	PWView
13949	1508777	key	12	PWPushButton
13950	1508809	key	12	PWPushButton
13951	1508885	key	6	PWView
13952	1509193	key	10	PWCheckBox
13953	1509223	key	10	PWCheckBox
13954	1509297	key	6	PWView
13955	1509637	key	6	PWView
13956	1509663	key	6	PWView
13957	1509933	key	10	PWCheckBox
13958	1509963	key	10	PWCheckBox
13959	1510037	key	6	PWView
13960	1510270	key	1	*
13961	1510345	key	6	PWView
13962	1510371	key	6	PWView
13963	1510675	key	6	PWView
13964	1510701	key	6	PWView
13965	1510981	key	12	PWStaticText
13966	1511013	key	12	PWStaticText
13967	1511109	key	6	PWView
13968	1511354	key	1	*
13969	1511429	key	6	PWView
13970	1511455	key	6	PWView
13971	1511727	key	12	PWStaticText
13972	1511759	key	12	PWStaticText
13973	1511835	key	6	PWView
13974	1512325	key	2	OK
13975	1512331	key	6	Cancel
13976	1512341	key	7	Preview
13977	1512352	text	32	Help: Convert to lines and tones
13978	1512388	text	26	Convert to lines and tones
13979	1512418	text	11	Edit preset
13980	1512433	key	6	Preset
13981	1512443	text	14	Add to presets
13982	1512461	text	11	Edit preset
13983	1512476	text	8	3D lines
13984	1512488	key	5	Lines
13985	1512497	text	13	Texture lines
13986	1512514	key	4	Tone
13987	1512522	text	29	Hold Esc to stop the preview.
13988	1512555	text	13	Extract lines
13989	1512572	text	13	Tone settings
13990	1512679	key	6	PWView
13991	1512705	key	6	PWView
13992	1513021	key	6	PWView
13993	1513047	key	6	PWView
13994	1513333	key	12	PWStaticText
13995	1513365	key	12	PWStaticText
13996	1513461	key	6	PWView
13997	1513769	key	13	PWPopupButton
13998	1513802	key	13	PWPopupButton
13999	1513889	key	6	PWView
14000	1514245	key	12	PWPushButton
14001	1514277	key	12	PWPushButton
14002	1514333	key	6	PWView
14003	1514629	key	12	PWPushButton
14004	1514661	key	12	PWPushButton
14005	1514717	key	6	PWView
14006	1514970	key	1	*
14007	1515045	key	6	PWView
14008	1515071	key	6	PWView
14009	1515268	key	1	*
14010	1515343	key	6	PWView
14011	1515369	key	6	PWView
14012	1515641	key	6	PWView
14013	1515667	key	6	PWView
14014	1515957	key	12	PWPushButton
14015	1515989	key	12	PWPushButton
14016	1516105	key	6	PWView
14017	1516389	key	12	PWPushButton
14018	1516421	key	12	PWPushButton
14019	1516497	key	6	PWView
14020	1516702	key	1	*
14021	1516777	key	6	PWView
14022	1516803	key	6	PWView
14023	1517075	key	10	PWCheckBox
14024	1517105	key	10	PWCheckBox
14025	1517179	key	6	PWView
14026	1517519	key	12	PWStaticText
14027	1517551	key	12	PWStaticText
14028	1517627	key	6	PWView
14029	1517903	key	12	PWStaticIcon
14030	1517935	key	12	PWStaticIcon
14031	1518011	key	6	PWView
14032	1518212	key	1	*
14033	1518287	key	6	PWView
14034	1518313	key	6	PWView
14035	1518851	text	13	Tone settings
14036	1518868	key	13	Posterization
14037	1518885	key	9	Grayscale
14038	1518898	key	4	Type
14039	1518906	key	9	Frequency
14040	1518919	key	5	Angle
14041	1518928	key	4	Size
14042	1518936	key	6	Factor
14043	1518946	text	31	Settings related to screentones
14044	1518981	text	33	Adjust the levels of tone density
14045	1519018	text	44	Use black fill instead of screentone pattern
14046	1519066	text	42	Specify the type (shape) of screentone dot
14047	1519112	text	41	Specify the frequency of the tone pattern
14048	1519157	text	37	Specify the angle of the tone pattern
14049	1519198	text	22	Specify the noise size
14050	1519224	text	24	Specify the noise factor
14051	1519252	text	15	Posterize tones
14052	1519271	key	9	Grayscale
14053	1519284	text	12	Type of tone
14054	1519300	text	14	Tone frequency
14055	1519318	text	10	Tone angle
14056	1519332	text	10	Noise size
14057	1519346	text	12	Noise factor
14058	1519452	key	6	PWView
14059	1519478	key	6	PWView
14060	1519653	key	1	*
14061	1519744	key	6	PWView
14062	1519770	key	6	PWView
14063	1520042	key	6	PWView
14064	1520068	key	6	PWView
14065	1520358	key	10	PWCheckBox
14066	1520388	key	10	PWCheckBox
14067	1520462	key	6	PWView
14068	1520695	key	1	*
14069	1520770	key	6	PWView
14070	1520796	key	6	PWView
14071	1521068	key	10	PWCheckBox
14072	1521098	key	10	PWCheckBox
14073	1521172	key	6	PWView
14074	1521480	key	6	PWView
14075	1521506	key	6	PWView
14076	1521816	key	12	PWStaticText
14077	1521848	key	12	PWStaticText
14078	1521944	key	6	PWView
14079	1522264	key	13	PWPopupButton
14080	1522297	key	13	PWPopupButton
14081	1522384	key	6	PWView
14082	1522740	key	12	PWStaticText
14083	1522772	key	12	PWStaticText
14084	1522868	key	6	PWView
14085	1523113	key	1	*
14086	1523188	key	6	PWView
14087	1523214	key	6	PWView
14088	1523486	key	6	PWView
14089	1523512	key	6	PWView
14090	1523792	key	12	PWStaticText
14091	1523824	key	12	PWStaticText
14092	1523920	key	6	PWView
14093	1524165	key	1	*
14094	1524240	key	6	PWView
14095	1524266	key	6	PWView
14096	1524395	key	1	m
14097	1524538	key	13	PWPopupButton
14098	1524571	key	13	PWPopupButton
14099	1524658	key	6	PWView
14100	1525046	key	6	PWView
14101	1525072	key	6	PWView
14102	1525362	key	12	PWStaticText
14103	1525394	key	12	PWStaticText
14104	1525490	key	6	PWView
14105	1525735	key	1	*
14106	1525810	key	6	PWView
14107	1525836	key	6	PWView
14108	1526108	key	12	PWStaticText
14109	1526140	key	12	PWStaticText
14110	1526236	key	6	PWView
14111	1526481	key	1	*
14112	1526556	key	6	PWView
14113	1526582	key	6	PWView
14114	1527048	text	24	Create Perspective Ruler
14115	1527076	key	2	OK
14116	1527082	key	6	Cancel
14117	1527092	key	4	Type
14118	1527100	text	19	1-point perspective
14119	1527123	text	19	2-point perspective
14120	1527146	text	19	3-point perspective
14121	1527169	text	19	Fisheye perspective
14122	1527192	text	16	Create new layer
14123	1527302	key	6	PWView
14124	1527328	key	6	PWView
14125	1527453	key	1	@
14126	1527654	key	12	PWStaticText
14127	1527686	key	12	PWStaticText
14128	1527782	key	6	PWView
14129	1528066	key	10	PWCheckBox
14130	1528096	key	10	PWCheckBox
14131	1528220	key	6	PWView
14132	1528536	key	10	PWCheckBox
14133	1528566	key	10	PWCheckBox
14134	1528690	key	6	PWView
14135	1529006	key	10	PWCheckBox
14136	1529036	key	10	PWCheckBox
14137	1529160	key	6	PWView
14138	1529476	key	10	PWCheckBox
14139	1529506	key	10	PWCheckBox
14140	1529580	key	6	PWView
14141	1529888	key	10	PWCheckBox
14142	1529918	key	10	PWCheckBox
14143	1529992	key	6	PWView
14144	1530300	key	12	PWPushButton
14145	1530332	key	12	PWPushButton
14146	1530448	key	6	PWView
14147	1530728	key	12	PWPushButton
14148	1530760	key	12	PWPushButton
14149	1530876	key	6	PWView
14150	1531184	key	12	PWRadioGroup
14151	1531216	key	12	PWRadioGroup
14152	1531302	key	16	PWViewAttachment
14153	1531766	text	22	Register new Tabmate 2
14154	1531792	text	28	Looking for new Tabmate 2...
14155	1531943	text	79	To connect a Tabmate 2 that has already been registered, use the command below.
14156	1532026	text	18	Scan for Tabmate 2
14157	1532048	text	32	Clip Studio Tabmate 2 User Guide
14158	1532084	key	3	FAQ
14159	1532221	key	7	Connect
14160	1532232	key	2	OK
14161	1532238	key	6	Cancel
14162	1532248	text	9	Try again
14163	1532261	key	4	Quit
14164	1532371	key	6	PWView
14165	1532397	key	6	PWView
14166	1532693	key	12	PWStaticText
14167	1532725	key	12	PWStaticText
14168	1532801	key	6	PWView
14169	1533081	key	13	PWProgressBar
14170	1533114	key	13	PWProgressBar
14171	1533211	key	6	PWView
14172	1533412	key	1	*
14173	1533487	key	6	PWView
14174	1533513	key	6	PWView
14175	1533785	key	6	PWView
14176	1533811	key	6	PWView
14177	1534081	key	12	PWStaticText
14178	1534113	key	12	PWStaticText
14179	1534189	key	6	PWView
14180	1534394	key	1	*
14181	1534469	key	6	PWView
14182	1534495	key	6	PWView
14183	1534799	key	6	PWView
14184	1534825	key	6	PWView
14185	1535004	key	1	*
14186	1535105	key	6	PWView
14187	1535131	key	6	PWView
14188	1535328	key	1	*
14189	1535403	key	6	PWView
14190	1535429	key	6	PWView
14191	1535701	key	12	PWPushButton
14192	1535733	key	12	PWPushButton
14193	1535849	key	6	PWView
14194	1536193	key	6	PWView
14195	1536219	key	6	PWView
14196	1536394	key	1	h
14197	1536485	key	12	PWStaticIcon
14198	1536517	key	12	PWStaticIcon
14199	1536573	key	6	PWView
14200	1536845	key	12	PWStaticText
14201	1536877	key	12	PWStaticText
14202	1536953	key	6	PWView
14203	1537643	text	20	Open storyboard file
14204	1537667	text	29	Add page from storyboard file
14205	1537700	text	30	Read page from storyboard file
14206	1537734	key	2	OK
14207	1537740	key	6	Cancel
14208	1537750	text	10	Title name
14209	1537764	key	6	Author
14210	1537774	text	10	Paper size
14211	1537788	text	9	Trim size
14212	1537801	text	12	Inner border
14213	1537817	key	5	Width
14214	1537826	key	6	Height
14215	1537836	text	15	Number of pages
14216	1537855	key	10	Resolution
14217	1537869	text	6	%d dpi
14218	1537879	text	10	Serif font
14219	1537893	text	22	Basic expression color
14220	1537919	text	17	Default frequency
14221	1537940	text	11	Save folder
14222	1537955	key	6	Browse
14223	1537965	text	17	Management folder
14224	1537986	text	14	Save file name
14225	1538004	text	15	Management file
14226	1538023	text	12	Page to read
14227	1538039	key	7	through
14228	1538050	text	12	Select story
14229	1538066	text	24	Select a file to import.
14230	1538214	text	76	The following characters cannot be used for folder name. \ / ; : " * ? < > |
14231	1538390	key	2	mm
14232	1538396	text	8	Frame %d
14233	1538408	text	7	Draw %d
14234	1538419	text	7	Text %d
14235	1538430	text	7	Note %d
14236	1538543	key	6	PWView
14237	1538569	key	6	PWView
14238	1539335	key	12	PWPushButton
14239	1539367	key	12	PWPushButton
14240	1539483	key	6	PWView
14241	1539763	key	12	PWPushButton
14242	1539795	key	12	PWPushButton
14243	1539911	key	6	PWView
14244	1540191	key	12	PWStaticText
14245	1540223	key	12	PWStaticText
14246	1540319	key	6	PWView
14247	1540524	key	1	h
14248	1540599	key	12	PWStaticText
14249	1540631	key	12	PWStaticText
14250	1540687	key	6	PWView
14251	1540959	key	12	PWStaticText
14252	1540991	key	12	PWStaticText
14253	1541087	key	6	PWView
14254	1541292	key	1	h
14255	1541367	key	12	PWStaticText
14256	1541399	key	12	PWStaticText
14257	1541455	key	6	PWView
14258	1541727	key	12	PWStaticText
14259	1541759	key	12	PWStaticText
14260	1541855	key	6	PWView
14261	1542060	key	1	r
14262	1542135	key	12	PWStaticText
14263	1542167	key	12	PWStaticText
14264	1542233	key	6	PWView
14265	1542505	key	12	PWStaticText
14266	1542537	key	12	PWStaticText
14267	1542613	key	6	PWView
14268	1542814	key	1	r
14269	1542889	key	12	PWStaticText
14270	1542921	key	12	PWStaticText
14271	1542987	key	6	PWView
14272	1543184	key	1	r
14273	1543259	key	12	PWStaticText
14274	1543291	key	12	PWStaticText
14275	1543357	key	6	PWView
14276	1543629	key	12	PWStaticText
14277	1543661	key	12	PWStaticText
14278	1543737	key	6	PWView
14279	1543938	key	1	r
14280	1544013	key	12	PWStaticText
14281	1544045	key	12	PWStaticText
14282	1544111	key	6	PWView
14283	1544383	key	12	PWStaticText
14284	1544415	key	12	PWStaticText
14285	1544511	key	6	PWView
14286	1544716	key	1	r
14287	1544791	key	12	PWStaticText
14288	1544823	key	12	PWStaticText
14289	1544889	key	6	PWView
